"id","Month","Day","Year","Time","AM/PM","Day_of_Week","Object_1","Object_2","Street_Number","Street_Name","Cross_Street","Location"
24351,6,16,2010,"09:55:00","AM","Wednesday","Auto","Bicycle","","Massachusetts Ave","STATE ST"," Massachusetts Ave & STATE ST Cambridge, MA"
24563,8,3,2010,"09:55:00","AM","Tuesday","Truck","Fixed Object","","GREEN ST","HANCOCK ST"," GREEN ST & HANCOCK ST Cambridge, MA"
24630,8,19,2010,"09:55:00","AM","Thursday","Truck","Fixed Object","","Massachusetts Ave","HANCOCK ST"," Massachusetts Ave & HANCOCK ST Cambridge, MA"
26295,8,3,2011,"09:55:00","AM","Wednesday","Auto","Bicycle","","Brattle St","HAWTHORNE ST"," Brattle St & HAWTHORNE ST Cambridge, MA"
26731,11,1,2011,"09:55:00","AM","Tuesday","Auto","Fixed Object","","Broadway","Galileo Galilei Way"," Broadway & Galileo Galilei Way Cambridge, MA"
29694,9,26,2013,"09:55:00","AM","Thursday","","Auto","","MASSACHUSETTS  AVE BRDG","Walden St"," MASSACHUSETTS  AVE BRDG & Walden St Cambridge, MA"
29882,11,4,2013,"09:55:00","AM","Monday","Auto","Auto","","SPRING ST",""," SPRING ST &  Cambridge, MA"
31010,7,9,2012,"09:55:00","AM","","Auto","Parked Vehicle","","","","  &  Cambridge, MA"
31061,7,27,2012,"09:55:00","AM","Friday","Auto","Parked Vehicle",49,"HUBBARD AVE","","49 HUBBARD AVE Cambridge, MA"
25564,2,11,2011,"09:56:00","AM","Friday","Auto","Bicycle","","Broadway","Ames St"," Broadway & Ames St Cambridge, MA"
29143,5,17,2013,"09:56:00","AM","Friday","Auto","Bicycle",1629,"Cambridge St","","1629 Cambridge St Cambridge, MA"
26136,6,24,2011,"09:57:00","AM","Friday","Auto","Auto","","HURON AVE","FAYERWEATHER ST"," HURON AVE & FAYERWEATHER ST Cambridge, MA"
28931,3,30,2013,"09:57:00","AM","Saturday","Auto","Pedestrian",199,"Alewife Brook Pky","","199 Alewife Brook Pky Cambridge, MA"
31438,10,17,2012,"09:57:00","AM","Wednesday","School Bus","Pedestrian","","Cambridge St","Columbia St"," Cambridge St & Columbia St Cambridge, MA"
24093,4,23,2010,"09:58:00","AM","Friday","Auto","Auto","","Cambridge St","Antrim St"," Cambridge St & Antrim St Cambridge, MA"
23996,4,2,2010,"10:00:00","AM","Friday","Auto","Pedestrian",620,"Massachusetts Ave","ESSEX ST","620 Massachusetts Ave Cambridge, MA"
24123,4,28,2010,"10:00:00","AM","Wednesday","Auto","Parked Vehicle",244,"LEXINGTON AVE","","244 LEXINGTON AVE Cambridge, MA"
24520,7,26,2010,"10:00:00","AM","Monday","Auto","Parked Vehicle","","Norfolk St","SUFFOLK ST"," Norfolk St & SUFFOLK ST Cambridge, MA"
24608,8,13,2010,"10:00:00","AM","Friday","Auto","Auto","","MOUNT AUBURN ST","Aberdeen Way"," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA"
24643,8,22,2010,"10:00:00","AM","Sunday","Auto","Taxi","","PLEASANT ST","Allston St"," PLEASANT ST & Allston St Cambridge, MA"
24737,9,9,2010,"10:00:00","AM","Thursday","Auto","Parked Vehicle",775,"MEMORIAL DR","","775 MEMORIAL DR Cambridge, MA"
24752,9,13,2010,"10:00:00","AM","Monday","Auto","Auto",1,"Broadway","Third St","1 Broadway Cambridge, MA"
24824,9,24,2010,"10:00:00","AM","Friday","Auto","Parked Vehicle",247,"PEARL ST","","247 PEARL ST Cambridge, MA"
24875,10,2,2010,"10:00:00","AM","Saturday","Auto","Auto",117,"Otis St","","117 Otis St Cambridge, MA"
24901,10,7,2010,"10:00:00","AM","Thursday","Auto","Parked Vehicle",1,"White St","","1 White St Cambridge, MA"
24950,10,12,2010,"10:00:00","AM","Tuesday","Auto","Parked Vehicle",130,"Bishop Allen Dr","","130 Bishop Allen Dr Cambridge, MA"
24975,10,23,2010,"10:00:00","AM","Saturday","Auto","Auto","","Portland St","Albany St"," Portland St & Albany St Cambridge, MA"
25003,10,28,2010,"10:00:00","AM","Thursday","Auto","Auto",1,"Fresh Pond Ln","","1 Fresh Pond Ln Cambridge, MA"
25068,11,13,2010,"10:00:00","AM","Saturday","Auto","Auto","","HANCOCK ST","Chatham St"," HANCOCK ST & Chatham St Cambridge, MA"
25099,11,22,2010,"10:00:00","AM","Monday","Auto","Parked Vehicle",241,"HARVARD ST","","241 HARVARD ST Cambridge, MA"
25352,1,17,2011,"10:00:00","AM","Monday","Auto","Parked Vehicle",108,"Aberdeen Way","","108 Aberdeen Way Cambridge, MA"
25398,1,24,2011,"10:00:00","AM","Monday","Auto","Parked Vehicle","","MOUNT AUBURN ST","Coolidge Ave"," MOUNT AUBURN ST & Coolidge Ave Cambridge, MA"
25457,1,28,2011,"10:00:00","AM","Friday","Auto","Parked Vehicle",10,"SODEN ST","","10 SODEN ST Cambridge, MA"
25461,1,31,2011,"10:00:00","AM","Monday","Auto","Parked Vehicle",33,"Sixth St","","33 Sixth St Cambridge, MA"
25507,2,6,2011,"10:00:00","AM","Sunday","Auto","Fixed Object","","Concord Ave","FAWCETT ST"," Concord Ave & FAWCETT ST Cambridge, MA"
25539,2,8,2011,"10:00:00","AM","Tuesday","Auto","Parked Vehicle","","Watson St",""," Watson St &  Cambridge, MA"
25622,2,23,2011,"10:00:00","AM","Wednesday","Auto","Auto","","Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA"
25629,2,8,2011,"10:00:00","AM","Tuesday","Auto","Auto",90,"HANCOCK ST","","90 HANCOCK ST Cambridge, MA"
25696,3,6,2011,"10:00:00","AM","Sunday","Auto","Auto",284,"Broadway","","284 Broadway Cambridge, MA"
25741,3,19,2011,"10:00:00","AM","Saturday","Auto","Auto",23,"GARDEN ST","","23 GARDEN ST Cambridge, MA"
25785,3,26,2011,"10:00:00","AM","Saturday","Auto","Parked Vehicle","","Sixth St","Otis St"," Sixth St & Otis St Cambridge, MA"
25946,5,12,2011,"10:00:00","AM","Thursday","Auto","Auto","","River St","GREEN ST"," River St & GREEN ST Cambridge, MA"
25995,5,24,2011,"10:00:00","AM","Tuesday","Auto","Parked Vehicle","","Craigie St","Sparks St"," Craigie St & Sparks St Cambridge, MA"
26163,7,1,2011,"10:00:00","AM","","Auto","Auto",250,"Monsignor OBrien Hwy","","250 Monsignor OBrien Hwy Cambridge, MA"
26175,6,16,2011,"10:00:00","AM","","Auto","Parked Vehicle","","Porter Sq",""," Porter Sq &  Cambridge, MA"
26182,7,6,2011,"10:00:00","AM","","Auto","Auto",1001,"Cambridge St","","1001 Cambridge St Cambridge, MA"
26220,7,14,2011,"10:00:00","AM","Thursday","Auto","Parked Vehicle",22,"Concord Ave","","22 Concord Ave Cambridge, MA"
26279,7,26,2011,"10:00:00","AM","Tuesday","Auto","Auto","","SPRING ST","Third St"," SPRING ST & Third St Cambridge, MA"
26283,7,29,2011,"10:00:00","AM","Friday","Auto","Parked Vehicle",43,"ROBERTS RD","","43 ROBERTS RD Cambridge, MA"
26335,8,11,2011,"10:00:00","AM","Thursday","Auto","Bicycle","","Cambridge St","Windsor St"," Cambridge St & Windsor St Cambridge, MA"
26407,8,27,2011,"10:00:00","AM","Saturday","Truck","Parked Vehicle","","Tremont St","Cambridge St"," Tremont St & Cambridge St Cambridge, MA"
26565,10,2,2011,"10:00:00","AM","Sunday","Bus (Other)","Parked Vehicle",100,"HANCOCK ST","","100 HANCOCK ST Cambridge, MA"
26593,10,7,2011,"10:00:00","AM","Friday","Auto","Auto",316,"Webster Ave","","316 Webster Ave Cambridge, MA"
26843,11,23,2011,"10:00:00","AM","Wednesday","Auto","Parked Vehicle","","PEARL ST","Tufts St"," PEARL ST & Tufts St Cambridge, MA"
26914,12,11,2011,"10:00:00","AM","Sunday","Auto","Parked Vehicle",1815,"Massachusetts Ave","","1815 Massachusetts Ave Cambridge, MA"
26969,12,22,2011,"10:00:00","AM","Thursday","Truck","Truck","","Massachusetts Ave","Arrow St"," Massachusetts Ave & Arrow St Cambridge, MA"
28640,1,23,2013,"10:00:00","AM","Wednesday","Auto","Parked Vehicle","","SCIARAPPA ST",""," SCIARAPPA ST &  Cambridge, MA"
28727,2,10,2013,"10:00:00","AM","Sunday","Auto","Parked Vehicle","","Massachusetts Ave","Cameron Ave"," Massachusetts Ave & Cameron Ave Cambridge, MA"
28774,2,20,2013,"10:00:00","AM","Wednesday","Auto","Auto",84,"PLEASANT ST","","84 PLEASANT ST Cambridge, MA"
28779,2,19,2013,"10:00:00","AM","Tuesday","Auto","Auto",96,"Antrim St","","96 Antrim St Cambridge, MA"
28790,2,23,2013,"10:00:00","AM","Saturday","Bus (Other)","Taxi","","Massachusetts Ave","Sidney St"," Massachusetts Ave & Sidney St Cambridge, MA"
28821,2,5,2013,"10:00:00","AM","Friday","Auto","Parked Vehicle",950,"Cambridge St","","950 Cambridge St Cambridge, MA"
28939,4,3,2013,"10:00:00","AM","Wednesday","Auto","Fixed Object",58,"Jackson Cir","","58 Jackson Cir Cambridge, MA"
28949,4,1,2013,"10:00:00","AM","Monday","Auto","Parked Vehicle",364,"Concord Ave","","364 Concord Ave Cambridge, MA"
29161,5,21,2013,"10:00:00","AM","Tuesday","Auto","Parked Vehicle",1,"Porter Sq","","1 Porter Sq Cambridge, MA"
29172,5,23,2013,"10:00:00","AM","Thursday","Taxi","Bicycle","","Massachusetts Ave","Trowbridge St"," Massachusetts Ave & Trowbridge St Cambridge, MA"
29210,5,29,2013,"10:00:00","AM","Thursday","Auto","Parked Vehicle",715,"Concord Ave","","715 Concord Ave Cambridge, MA"
29214,6,2,2013,"10:00:00","AM","Sunday","Auto","Parked Vehicle",486,"HURON AVE","","486 HURON AVE Cambridge, MA"
29219,5,30,2013,"10:00:00","AM","Thursday","Auto","Parked Vehicle","","Cambridge St","HARDING ST"," Cambridge St & HARDING ST Cambridge, MA"
29267,6,10,2013,"10:00:00","AM","Monday","Auto","Parked Vehicle","","Lawn St","MAY ST"," Lawn St & MAY ST Cambridge, MA"
29381,7,14,2013,"10:00:00","AM","Sunday","Auto","Parked Vehicle",256,"Western Ave","","256 Western Ave Cambridge, MA"
29389,7,17,2013,"10:00:00","AM","Wednesday","Auto","Fixed Object",2,"ELLERY PL","","2 ELLERY PL Cambridge, MA"
29431,7,25,2013,"10:00:00","AM","Thursday","Auto","Parked Vehicle","","KIRKLAND ST","LINE ST"," KIRKLAND ST & LINE ST Cambridge, MA"
29663,9,24,2013,"10:00:00","AM","Saturday","Auto","Bicycle","","OXFORD AVE","PRENTISS ST"," OXFORD AVE & PRENTISS ST Cambridge, MA"
29698,9,30,2013,"10:00:00","AM","Wednesday","Auto","Auto",211,"Alewife Brook Pky","","211 Alewife Brook Pky Cambridge, MA"
29723,10,2,2013,"10:00:00","AM","Wednesday","Auto","Parked Vehicle",59,"Columbia St","Clement Cir","59 Columbia St Cambridge, MA"
29729,10,4,2013,"10:00:00","AM","Friday","Auto","Auto","","Windsor St","Hampshire St"," Windsor St & Hampshire St Cambridge, MA"
30014,12,3,2013,"10:00:00","AM","Tuesday","Auto","Parked Vehicle","","FULKERSON ST","Bent St"," FULKERSON ST & Bent St Cambridge, MA"
30113,12,29,2013,"10:00:00","AM","Sunday","Auto","Auto","","Norfolk St","Cambridge St"," Norfolk St & Cambridge St Cambridge, MA"
30400,2,15,2012,"10:00:00","AM","Wednesday","Auto","Parked Vehicle",4,"Upland Rd","","4 Upland Rd Cambridge, MA"
30455,2,28,2012,"10:00:00","AM","Tuesday","Auto","Truck","","Cambridge St","ROBERTS RD"," Cambridge St & ROBERTS RD Cambridge, MA"
30479,2,1,2012,"10:00:00","AM","Monday","Auto","Auto","","Concord Ave","Bond St"," Concord Ave & Bond St Cambridge, MA"
30653,4,24,2012,"10:00:00","AM","Tuesday","Auto","Bicycle",332,"Broadway","","332 Broadway Cambridge, MA"
30748,5,14,2012,"10:00:00","AM","Monday","Auto","Parked Vehicle","","Watson St",""," Watson St &  Cambridge, MA"
30923,6,19,2012,"10:00:00","AM","Tuesday","Auto","Parked Vehicle",29,"Ware St","","29 Ware St Cambridge, MA"
30924,6,19,2012,"10:00:00","AM","Tuesday","Auto","Parked Vehicle",36,"IRVING ST","","36 IRVING ST Cambridge, MA"
31077,7,31,2012,"10:00:00","AM","Tuesday","Auto","Fixed Object","","Charles St","Second St"," Charles St & Second St Cambridge, MA"
31094,8,3,2012,"10:00:00","AM","Friday","Bus (Other)","Bicycle",65,"Landsdowne St","","65 Landsdowne St Cambridge, MA"
31410,10,10,2012,"10:00:00","AM","Wednesday","Auto","Parked Vehicle","","Bishop Allen Dr",""," Bishop Allen Dr &  Cambridge, MA"
31439,10,13,2012,"10:00:00","AM","Saturday","Auto","Auto",1,"Broadway","","1 Broadway Cambridge, MA"
31588,11,20,2012,"10:00:00","AM","Tuesday","Auto","Auto","","Peabody St","GARDEN ST"," Peabody St & GARDEN ST Cambridge, MA"
31621,11,30,2012,"10:00:00","AM","Friday","Auto","Parked Vehicle","","MEACH","AM RD","LOCKE ST"
31628,12,1,2012,"10:00:00","AM","Saturday","Auto","Auto",186,"Alewife Brook Pky","","186 Alewife Brook Pky Cambridge, MA"
31659,12,8,2012,"10:00:00","AM","","Auto","Parked Vehicle",19,"Ware St","","19 Ware St Cambridge, MA"
29593,9,5,2013,"10:01:00","AM","Thursday","Auto","Bicycle","","Hampshire St","Inman St"," Hampshire St & Inman St Cambridge, MA"
30692,5,3,2012,"10:01:00","AM","Thursday","Auto","Auto","","Massachusetts Ave","Wendell St"," Massachusetts Ave & Wendell St Cambridge, MA"
23780,2,10,2010,"10:02:00","AM","Wednesday","Auto","Auto",397,"Walden St","SAVILLE ST","397 Walden St Cambridge, MA"
29618,9,10,2013,"10:02:00","AM","Tuesday","Truck","Taxi","","Second St","Cambridge St"," Second St & Cambridge St Cambridge, MA"
31454,10,20,2012,"10:02:00","AM","Saturday","Auto","Parked Vehicle",70,"Inman St","","70 Inman St Cambridge, MA"
30450,2,29,2012,"10:03:00","AM","Wednesday","Auto","Auto","","Bishop Allen Dr","MAIN ST"," Bishop Allen Dr & MAIN ST Cambridge, MA"
26322,8,9,2011,"10:04:00","AM","Tuesday","Truck","Pedestrian",1701,"Massachusetts Ave","","1701 Massachusetts Ave Cambridge, MA"
23819,2,20,2010,"10:05:00","AM","Saturday","Auto","Auto",2002,"Massachusetts Ave","","2002 Massachusetts Ave Cambridge, MA"
25932,5,10,2011,"10:05:00","AM","Tuesday","Auto","Fixed Object","","GARDEN ST","Robinson St"," GARDEN ST & Robinson St Cambridge, MA"
29168,5,22,2013,"10:05:00","AM","Wednesday","Auto","Auto","","FIRST ST","Binney St"," FIRST ST & Binney St Cambridge, MA"
29545,8,23,2013,"10:05:00","AM","Friday","Auto","Bicycle",32,"QUINCY ST","","32 QUINCY ST Cambridge, MA"
30480,3,6,2012,"10:05:00","AM","Tuesday","School Bus","Auto","","Massachusetts Ave","STATE ST"," Massachusetts Ave & STATE ST Cambridge, MA"
30883,6,8,2012,"10:05:00","AM","Friday","Auto","Auto","","KIRKLAND ST","QUINCY ST"," KIRKLAND ST & QUINCY ST Cambridge, MA"
30733,5,9,2012,"10:06:00","AM","Wednesday","Auto","Auto",68,"Haskell St","","68 Haskell St Cambridge, MA"
31150,8,15,2012,"10:06:00","AM","Wednesday","Auto","Auto","","Cambridge St","FIFTH ST"," Cambridge St & FIFTH ST Cambridge, MA"
24650,8,24,2010,"10:08:00","AM","Tuesday","Auto","Fixed Object",1,"Hampshire St","","1 Hampshire St Cambridge, MA"
25701,3,8,2011,"10:08:00","AM","Tuesday","Auto","Auto","","GARDEN ST","HURON AVE"," GARDEN ST & HURON AVE Cambridge, MA"
26041,6,3,2011,"10:08:00","AM","Friday","Motorcycle","Auto","","MAIN ST","Vassar St"," MAIN ST & Vassar St Cambridge, MA"
31447,10,18,2012,"10:08:00","AM","Thursday","Taxi","Auto",2,"Cambridge Ctr","","2 Cambridge Ctr Cambridge, MA"
26257,7,25,2011,"10:09:00","AM","Monday","Auto","Auto",2615,"Massachusetts Ave","","2615 Massachusetts Ave Cambridge, MA"
30794,5,22,2012,"10:09:00","AM","Tuesday","Auto","Auto","","Cambridge St","SCIARAPPA ST"," Cambridge St & SCIARAPPA ST Cambridge, MA"
24169,5,7,2010,"10:10:00","AM","Friday","Auto","Auto",213,"Concord Ave","","213 Concord Ave Cambridge, MA"
25660,2,28,2011,"10:10:00","AM","Monday","Auto","Auto","","OXFORD AVE","KIRKLAND ST"," OXFORD AVE & KIRKLAND ST Cambridge, MA"
25998,5,26,2011,"10:10:00","AM","Thursday","Auto","Bicycle","","ELIOT ST","JFK St"," ELIOT ST & JFK St Cambridge, MA"
26245,7,22,2011,"10:10:00","AM","Friday","Auto","Auto","","JFK St","MEMORIAL DR"," JFK St & MEMORIAL DR Cambridge, MA"
26950,12,19,2011,"10:10:00","AM","","Auto","Auto","","Broadway","Portland St"," Broadway & Portland St Cambridge, MA"
29525,8,17,2013,"10:10:00","AM","Saturday","Auto","Pedestrian",625,"Massachusetts Ave","","625 Massachusetts Ave Cambridge, MA"
30260,1,13,2012,"10:10:00","AM","Friday","Auto","Parked Vehicle","","OXFORD AVE","H","AMMOND ST"
30299,1,21,2012,"10:10:00","AM","Saturday","Auto","Auto",699,"MOUNT AUBURN ST","","699 MOUNT AUBURN ST Cambridge, MA"
31078,7,31,2012,"10:10:00","AM","Tuesday","Auto","Parked Vehicle","","KINNAIRD ST","PLEASANT ST"," KINNAIRD ST & PLEASANT ST Cambridge, MA"
31241,9,5,2012,"10:10:00","AM","Wednesday","Truck","Auto","","Putnam Ave","Brookline St"," Putnam Ave & Brookline St Cambridge, MA"
24981,10,25,2010,"10:11:00","AM","Monday","Auto","Bicycle","","Broadway","Antrim St"," Broadway & Antrim St Cambridge, MA"
25910,5,3,2011,"10:11:00","AM","Tuesday","Auto","Parked Vehicle",3,5,"FAYETTE ST",""
26742,11,2,2011,"10:11:00","AM","Wednesday","Auto","Fixed Object",199,"Alewife Brook Pky","","199 Alewife Brook Pky Cambridge, MA"
23809,2,17,2010,"10:12:00","AM","Wednesday","Auto","Pedestrian","","MAIN ST","Osborn St"," MAIN ST & Osborn St Cambridge, MA"
30391,2,13,2012,"10:12:00","AM","Monday","Auto","Parked Vehicle","","FULKERSON ST",""," FULKERSON ST &  Cambridge, MA"
24001,4,3,2010,"10:13:00","AM","Saturday","Auto","Pedestrian","","MAGAZINE ST","Putnam Ave"," MAGAZINE ST & Putnam Ave Cambridge, MA"
26311,8,5,2011,"10:13:00","AM","Friday","Auto","Auto",27,"White St","","27 White St Cambridge, MA"
26378,8,20,2011,"10:13:00","AM","Sunday","Auto","Parked Vehicle","","MAGAZINE ST","Fairmont Ave"," MAGAZINE ST & Fairmont Ave Cambridge, MA"
26390,8,24,2011,"10:13:00","AM","Wednesday","Auto","Auto",1730,"Cambridge St","PRESCOTT ST","1730 Cambridge St Cambridge, MA"
26464,9,10,2011,"10:13:00","AM","Saturday","Auto","Auto","","Windsor St","MAIN ST"," Windsor St & MAIN ST Cambridge, MA"
31432,10,14,2012,"10:13:00","AM","Sunday","Auto","Bicycle","","Hampshire St",""," Hampshire St &  Cambridge, MA"
24828,9,27,2010,"10:14:00","AM","Monday","Auto","Fixed Object",71,"Sparks St","","71 Sparks St Cambridge, MA"
29530,8,20,2013,"10:14:00","AM","Tuesday","Auto","Auto","","FIELD ST","Fern St"," FIELD ST & Fern St Cambridge, MA"
30677,4,29,2012,"10:14:00","AM","Sunday","Auto","Bicycle","","Cambridge St","PARKER ST"," Cambridge St & PARKER ST Cambridge, MA"
23650,1,4,2010,"10:15:00","AM","Monday","Auto","Auto","","Rogers St","FIRST ST"," Rogers St & FIRST ST Cambridge, MA"
23791,2,12,2010,"10:15:00","AM","Friday","Auto","Auto","","LINNAEAN ST","Avon Hill St"," LINNAEAN ST & Avon Hill St Cambridge, MA"
23984,3,30,2010,"10:15:00","AM","Tuesday","Auto","Auto","","MOUNT AUBURN ST","Brattle St"," MOUNT AUBURN ST & Brattle St Cambridge, MA"
24109,4,26,2010,"10:15:00","AM","Monday","Auto","Auto","","Cambridge St","Windsor St"," Cambridge St & Windsor St Cambridge, MA"
24295,6,4,2010,"10:15:00","AM","Friday","Auto","Auto","","MAGAZINE ST","Chestnut St"," MAGAZINE ST & Chestnut St Cambridge, MA"
24308,6,7,2010,"10:15:00","AM","Monday","Auto","Bicycle","","MAIN ST","Bishop Allen Dr"," MAIN ST & Bishop Allen Dr Cambridge, MA"
24382,6,23,2010,"10:15:00","AM","Wednesday","Auto","Parked Vehicle",22,"Robinson St","","22 Robinson St Cambridge, MA"
24972,10,15,2010,"10:15:00","AM","","Auto","Auto","","Concord Ave","Appleton St"," Concord Ave & Appleton St Cambridge, MA"
25009,10,29,2010,"10:15:00","AM","Friday","Truck","Auto",99,"MOUNT AUBURN ST","Brattle St","99 MOUNT AUBURN ST Cambridge, MA"
25500,2,5,2011,"10:15:00","AM","Saturday","Auto","Auto","","Massachusetts Ave",""," Massachusetts Ave &  Cambridge, MA"
25565,2,11,2011,"10:15:00","AM","Friday","Auto","Auto","","GARDEN ST","MASON ST"," GARDEN ST & MASON ST Cambridge, MA"
25652,2,27,2011,"10:15:00","AM","Sunday","Auto","Parked Vehicle",64,"OXFORD AVE","","64 OXFORD AVE Cambridge, MA"
25689,3,5,2011,"10:15:00","AM","Saturday","Auto","Auto",54,5,"Church St","Brattle St"
26101,6,16,2011,"10:15:00","AM","Thursday","Auto","Fixed Object","","Broadway","FELTON ST"," Broadway & FELTON ST Cambridge, MA"
26560,10,1,2011,"10:15:00","AM","Saturday","Auto","Fixed Object","","Cambridge St",""," Cambridge St &  Cambridge, MA"
28884,3,18,2013,"10:15:00","AM","Monday","Auto","Parked Vehicle","","KIRKLAND PL","IRVING ST"," KIRKLAND PL & IRVING ST Cambridge, MA"
29062,5,1,2013,"10:15:00","AM","Wednesday","Bus (Other)","Auto","","Binney St","FIRST ST"," Binney St & FIRST ST Cambridge, MA"
29095,5,8,2013,"10:15:00","AM","Wednesday","Auto","Parked Vehicle",20,"JFK St","","20 JFK St Cambridge, MA"
29453,8,1,2013,"10:15:00","AM","Thursday","Auto","Auto",174,"HARVARD ST","","174 HARVARD ST Cambridge, MA"
29596,9,5,2013,"10:15:00","AM","Thursday","Auto","Parked Vehicle","","GARDEN ST","HURON AVE"," GARDEN ST & HURON AVE Cambridge, MA"
29826,10,24,2013,"10:15:00","AM","Thursday","Auto","Pedestrian","","MOUNT AUBURN ST","HOLYOKE ST"," MOUNT AUBURN ST & HOLYOKE ST Cambridge, MA"
29950,11,18,2013,"10:15:00","AM","Monday","Truck","Auto",397,"Walden St","","397 Walden St Cambridge, MA"
30385,2,10,2012,"10:15:00","AM","Friday","Auto","Auto",186,"Alewife Brook Pky","","186 Alewife Brook Pky Cambridge, MA"
30484,3,7,2012,"10:15:00","AM","Wednesday","Auto","Parked Vehicle","","MAGAZINE ST","Chestnut St"," MAGAZINE ST & Chestnut St Cambridge, MA"
30638,4,21,2012,"10:15:00","AM","Saturday","Auto","Fixed Object","","Concord Ave","SPINELLI PL"," Concord Ave & SPINELLI PL Cambridge, MA"
31019,7,13,2012,"10:15:00","AM","Friday","Auto","Auto",625,"MOUNT AUBURN ST","","625 MOUNT AUBURN ST Cambridge, MA"
31278,9,12,2012,"10:15:00","AM","Wednesday","Auto","Parked Vehicle",53,"White St","","53 White St Cambridge, MA"
31299,9,18,2012,"10:15:00","AM","Tuesday","Auto","Pedestrian","","Brookline St","Massachusetts Ave"," Brookline St & Massachusetts Ave Cambridge, MA"
31359,10,1,2012,"10:15:00","AM","Monday","Auto","Parked Vehicle","","DUNSTABLE RD","MOUNT AUBURN ST"," DUNSTABLE RD & MOUNT AUBURN ST Cambridge, MA"
31524,11,5,2012,"10:15:00","AM","Monday","Auto","Parked Vehicle","","Raymond St","SHERIDAN ST"," Raymond St & SHERIDAN ST Cambridge, MA"
