"Month","Day","Year","Location","Object_1","Object_2","Events"
2,2,2013,"2175 Massachusetts Ave Cambridge, MA","Auto","Auto",""
2,3,2013,"131 Washington Ave Cambridge, MA","Auto","Parked Vehicle","Snow"
2,3,2013,"2 GARDEN ST Cambridge, MA","Auto","Auto","Snow"
2,4,2013," HARVARD ST & Dana St Cambridge, MA","Auto","Auto",""
2,4,2013,"1735 Massachusetts Ave Cambridge, MA","Auto","Auto",""
2,4,2013,"78 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
2,5,2013,"850 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Snow"
2,5,2013," MOUNT AUBURN ST &  Cambridge, MA","Auto","Auto","Snow"
2,5,2013,"40 Thorndike St Cambridge, MA","Auto","Parked Vehicle","Snow"
2,7,2013,"  &  Cambridge, MA","","",""
2,7,2013,"301 Binney St Cambridge, MA","Auto","Parked Vehicle",""
2,7,2013,"55 HARVEY ST Cambridge, MA","Truck","Parked Vehicle",""
2,6,2013," Cambridge St & Dana St Cambridge, MA","Auto","Auto","Snow"
2,3,2013,"362 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Snow"
2,6,2013," Hampshire St & Bristol St Cambridge, MA","Auto","Bicycle","Snow"
1,28,2013," Hampshire St & Bristol St Cambridge, MA","Auto","Auto","Rain-Snow"
1,28,2013,"21 Walden St Cambridge, MA","Auto","Auto","Rain-Snow"
2,3,2013,"42 Tremont St Cambridge, MA","Auto","Auto","Snow"
2,6,2013," White St & Porter Sq Cambridge, MA","Auto","Parked Vehicle","Snow"
2,7,2013," Blanchard Rd &  Cambridge, MA","Auto","Auto",""
2,8,2013," Clay St & HARVEY ST Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
2,8,2013,"114 Bishop Allen Dr Cambridge, MA","Auto","Auto","Fog-Snow"
2,8,2013," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Auto","Auto","Fog-Snow"
2,9,2013,"48 Rice St Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
2,8,2013,"89 PLYMOUTH ST Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
2,9,2013,"28 ROBERTS RD Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
2,9,2013," Western Ave & Putnam Ave Cambridge, MA","Auto","Auto","Fog-Snow"
2,9,2013,"","Auto","Parked Vehicle","Fog-Snow"
2,10,2013,"231 Brookline St Cambridge, MA","Auto","Parked Vehicle","Snow"
2,10,2013,"25 Sacramento Pl Cambridge, MA","Auto","Auto","Snow"
2,10,2013," Cameron Ave & Seven Pines Ave Cambridge, MA","Auto","Auto","Snow"
2,10,2013," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Parked Vehicle","Snow"
2,10,2013,"43 JEFFERSON ST Cambridge, MA","Auto","Parked Vehicle","Snow"
2,10,2013,"70 York St Cambridge, MA","Auto","Parked Vehicle","Snow"
2,11,2013,"89 FIRST ST Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
2,10,2013," Market St &  Cambridge, MA","Auto","Parked Vehicle","Snow"
2,11,2013," Moore St & HARVARD ST Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
2,10,2013,"362 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Snow"
2,11,2013,"20 Corporal Burns Rd Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
2,9,2013,"47 Porter Rd Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
2,10,2013,"52 PRENTISS ST Cambridge, MA","Auto","Auto","Snow"
2,11,2013," Massachusetts Ave & Central Sq Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
2,12,2013,"1621 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
2,8,2013,"27 GARFIELD ST Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
2,13,2013," GARDEN ST &  Cambridge, MA","Auto","Parked Vehicle",""
2,13,2013,"1654 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
2,13,2013,"86 SHERMAN ST Cambridge, MA","Auto","Parked Vehicle",""
2,13,2013,"330 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
2,14,2013," Massachusetts Ave & Tyler Ct Cambridge, MA","Auto","Auto","Snow"
2,14,2013," Putnam Ave & Brookline St Cambridge, MA","Auto","Auto","Snow"
2,14,2013," PEARL ST & Allston St Cambridge, MA","Auto","Pedestrian","Snow"
2,14,2013,"271 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Snow"
2,14,2013," MYRTLE AVE & MAGNOLIA AVE Cambridge, MA","Auto","Auto","Snow"
2,8,2013," Hoyt Field &  Cambridge, MA","Auto","","Fog-Snow"
2,15,2013,"19 GARDEN ST Cambridge, MA","Auto","Auto",""
2,17,2013," Creighton St & Massachusetts Ave Cambridge, MA","Auto","Auto","Fog-Snow"
2,15,2013," Albany St & MASSACHUSETTS  AVE BRDG Cambridge, MA","Auto","Pedestrian",""
2,16,2013," Norfolk St & Massachusetts Ave Cambridge, MA","Auto","Auto","Snow"
2,15,2013,"148 MOUNT AUBURN ST Cambridge, MA","Taxi","Auto",""
2,16,2013," Walden St & MOUNT PLEASANT ST Cambridge, MA","Auto","Auto","Snow"
2,17,2013,"91 SHERMAN ST Cambridge, MA","Auto","Auto","Fog-Snow"
2,18,2013,"160 Norfolk St Cambridge, MA","Truck","Auto",""
2,16,2013,"13r Massachusetts Ave Cambridge, MA","Auto","Auto","Snow"
2,18,2013,"222 ELM STREET NORTH Cambridge, MA","Auto","Auto",""
2,15,2013," EXETER PARK &  Cambridge, MA","Auto","Auto",""
2,17,2013,"1280 Cambridge St Cambridge, MA","Auto","Auto","Fog-Snow"
2,17,2013," Broadway & Inman St Cambridge, MA","Auto","Auto","Fog-Snow"
2,17,2013," Callender St & HEWS ST Cambridge, MA","Auto","Auto","Fog-Snow"
2,16,2013,"84 Massachusetts Ave Cambridge, MA","Auto","Auto","Snow"
2,18,2013,"5 Third St Cambridge, MA","Taxi","Auto",""
2,18,2013," MAGAZINE ST & GREEN ST Cambridge, MA","Auto","Auto",""
2,19,2013," Massachusetts Ave & Cottage Park Ave Cambridge, M","Auto","Fixed Object","Rain"
2,19,2013," Columbia St & Broadway Cambridge, MA","Auto","Bicycle","Rain"
2,20,2013," LINNAEAN ST & Walker St Cambridge, MA","Motorcycle","Miscellaneous","Rain"
2,20,2013,"84 PLEASANT ST Cambridge, MA","Auto","Auto","Rain"
2,19,2013,"1637 MASSACHUSETTS  AVE BRDG Cambridge, MA","Auto","Auto","Rain"
2,20,2013," Broadway & Portland St Cambridge, MA","Auto","Pedestrian","Rain"
2,20,2013,"8 Dana St Cambridge, MA","Auto","Auto","Rain"
2,21,2013,"2032 Massachusetts Ave Cambridge, MA","Auto","Auto",""
2,19,2013,"96 Antrim St Cambridge, MA","Auto","Auto","Rain"
2,18,2013,"88 HOWARD ST Cambridge, MA","Auto","Auto",""
2,21,2013," River St & Franklin St Cambridge, MA","Auto","Auto",""
2,21,2013,"AMMOND ST","Auto","Auto",""
2,21,2013," GREEN ST & Sidney St Cambridge, MA","Auto","Pedestrian",""
2,22,2013,"49 RESERVOIR ST Cambridge, MA","Auto","Truck",""
2,22,2013," Massachusetts Ave & Columbia St Cambridge, MA","Auto","Auto",""
2,22,2013," Brattle St & Sparks St Cambridge, MA","Auto","Bicycle",""
2,22,2013," Windsor St &  Cambridge, MA","Auto","Parked Vehicle",""
2,22,2013," Bishop Allen Dr &  Cambridge, MA","Auto","Parked Vehicle",""
2,23,2013,"49 White St Cambridge, MA","Auto","Auto","Rain-Snow"
2,23,2013," Massachusetts Ave & Sidney St Cambridge, MA","Bus (Other)","Taxi","Rain-Snow"
2,23,2013,"78 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,21,2013,"64 ROSELAND ST Cambridge, MA","Auto","Parked Vehicle",""
2,10,2013,"70 York St Cambridge, MA","Auto","Parked Vehicle","Snow"
2,25,2013,"43 MAY ST Cambridge, MA","Auto","Parked Vehicle","Snow"
2,24,2013," Western Ave & Putnam Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,25,2013," Massachusetts Ave & Langdon St Cambridge, MA","Auto","Parked Vehicle","Snow"
2,25,2013,"6 MAY ST Cambridge, MA","Truck","Parked Vehicle","Snow"
2,25,2013," Massachusetts Ave & Church St Cambridge, MA","Auto","Auto","Snow"
2,14,2013,"100 Cambridgeside Pl Cambridge, MA","Bus (Other)","Parked Vehicle","Snow"
2,25,2013," Webster Ave & Clark St Cambridge, MA","Auto","Auto","Snow"
2,26,2013," White St & Porter Sq Cambridge, MA","Auto","Parked Vehicle",""
2,23,2013,"173 Bent St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,25,2013," KIRKLAND ST & SUMNER RD Cambridge, MA","Auto","Bicycle","Snow"
2,26,2013," Massachusetts Ave & Inman St Cambridge, MA","Taxi","Pedestrian",""
2,26,2013," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
2,26,2013," Massachusetts Ave & PROSPECT ST Cambridge, MA","Auto","Auto",""
2,26,2013,"1039 Massachusetts Ave Cambridge, MA","Bus (Other)","Bus (Other)",""
2,27,2013," GREEN ST & PLEASANT ST Cambridge, MA","Taxi","Bus (Other)","Rain-Snow"
2,27,2013,"60 Vassar St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,22,2013,"1 Broadway Cambridge, MA","Auto","Parked Vehicle",""
2,27,2013," Cambridge St & Warren St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,27,2013,"1815 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,27,2013,"1050 MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain-Snow"
2,27,2013,"155 Brookline St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,28,2013,"0 GARDEN ST Cambridge, MA","Auto","Auto",""
2,27,2013,"1682 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,28,2013,"27 Wood St Cambridge, MA","Auto","Parked Vehicle",""
2,28,2013,"189 Cambridge St Cambridge, MA","Auto","Auto",""
2,28,2013,"9 Chauncy St Cambridge, MA","Auto","Fixed Object",""
2,28,2013," Concord Ave & DONNELL ST Cambridge, MA","Auto","Auto",""
2,5,2013,"950 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Snow"
2,27,2013,"1658 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,28,2013,"468 Broadway Cambridge, MA","Auto","Parked Vehicle",""
2,28,2013,"52 FAYETTE ST Cambridge, MA","Auto","Parked Vehicle",""
2,28,2013,"189 Cambridge St Cambridge, MA","Auto","Auto",""
3,1,2013," HURON AVE & LEXINGTON AVE Cambridge, MA","Auto","Auto",""
3,1,2013,"32 QUINCY ST Cambridge, MA","Auto","Fixed Object",""
3,2,2013," Putnam Ave & NEWTON ST Cambridge, MA","Auto","Parked Vehicle",""
3,2,2013," ELM ST &  Cambridge, MA","Auto","Parked Vehicle",""
3,3,2013," GREEN ST & PLEASANT ST Cambridge, MA","Auto","Auto","Rain-Snow"
3,4,2013,"77 Massachusetts Ave Cambridge, MA","Taxi","Auto","Snow"
3,4,2013,"725 Concord Ave Cambridge, MA","Auto","Auto","Snow"
3,4,2013,"","Auto","Auto","Snow"
3,5,2013," Rindge Ave & Yerxa Rd Cambridge, MA","Auto","Auto","Rain"
3,5,2013," GREEN ST &  Cambridge, MA","Auto","Auto","Rain"
3,5,2013," Massachusetts Ave & Norfolk St Cambridge, MA","Auto","Auto","Rain"
3,6,2013,"179 Third St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,26,2013,"402 Rindge Ave Cambridge, MA","Auto","Parked Vehicle",""
3,7,2013," Third St & Cambridge St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
3,6,2013,"","Auto","Bicycle","Rain-Snow"
3,6,2013,"580 MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain-Snow"
3,7,2013," GREEN ST & HANCOCK ST Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
3,6,2013," JFK St & Brattle St Cambridge, MA","Auto","Auto","Rain-Snow"
3,7,2013,"125 Sixth St Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
3,7,2013,"20 Aberdeen Way Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
3,7,2013,"193 HURON AVE Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
3,7,2013," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Pedestrian","Fog-Rain-Snow"
3,6,2013,"700 HURON AVE Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,7,2013," PROSPECT ST & Broadway Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
2,15,2013," Binney St & Second St Cambridge, MA","Auto","Auto",""
3,2,2013," Massachusetts Ave & FRONT ST Cambridge, MA","Auto","Auto",""
3,7,2013,"203 Norfolk St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
3,7,2013," Brattle St & Ash St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
3,8,2013," ELLERY ST & Massachusetts Ave Cambridge, MA","Auto","Fixed Object","Fog-Snow"
3,8,2013,"452 Broadway Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
3,1,2013,"2388 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
3,8,2013," Broadway & PROSPECT ST Cambridge, MA","Auto","Auto","Fog-Snow"
3,8,2013,"4 Blanchard Rd Cambridge, MA","Auto","Fixed Object","Fog-Snow"
3,8,2013," Massachusetts Ave & Walden St Cambridge, MA","Auto","Auto","Fog-Snow"
3,8,2013," Vassar St & Amesbury St Cambridge, MA","Auto","Auto","Fog-Snow"
3,8,2013,"134 Rindge Ave Cambridge, MA","Auto","Auto","Fog-Snow"
3,8,2013," MAPLE AVE & Broadway Cambridge, MA","Auto","Parked Vehicle","Fog-Snow"
3,9,2013,"1 MAPLE AVE Cambridge, MA","Auto","Parked Vehicle",""
3,10,2013,"485 Massachusetts Ave Cambridge, MA","Taxi","Auto",""
3,10,2013,"AMPSHIRE CT","Auto","Parked Vehicle",""
3,7,2013,"84 PRESCOTT ST Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Snow"
3,8,2013,"148 Brattle St Cambridge, MA","Auto","Fixed Object","Fog-Snow"
3,11,2013," Massachusetts Ave & Shepard St Cambridge, MA","Auto","Auto",""
3,13,2013," MAIN ST & Portland St Cambridge, MA","Auto","Auto",""
3,13,2013," Rindge Ave & MIDDLESEX ST Cambridge, MA","Auto","Pedestrian",""
3,13,2013," Broadway & LEE ST Cambridge, MA","Auto","Pedestrian",""
3,12,2013," Concord Ave & Blanchard Rd Cambridge, MA","Auto","Bicycle","Rain"
3,14,2013," Massachusetts Ave & Tyler Ct Cambridge, MA","Auto","Bicycle",""
3,14,2013,"330 Western Ave Cambridge, MA","Auto","Auto",""
3,14,2013," Sixth St & Binney St Cambridge, MA","Auto","Parked Vehicle",""
3,13,2013,"20 ELIOT ST Cambridge, MA","Auto","Parked Vehicle",""
3,14,2013," Massachusetts Ave & Waterhouse St Cambridge, MA","Auto","Bicycle",""
3,15,2013," Massachusetts Ave & FRESH POND PKY Cambridge, MA","Auto","Auto",""
3,15,2013,"86 KINNAIRD ST Cambridge, MA","Auto","Parked Vehicle",""
3,16,2013," MAIN ST & Windsor St Cambridge, MA","Auto","Parked Vehicle",""
3,16,2013," Broadway & PROSPECT ST Cambridge, MA","Auto","Auto",""
3,17,2013," PROSPECT ST & Hampshire St Cambridge, MA","Auto","Bicycle",""
3,18,2013," KIRKLAND PL & IRVING ST Cambridge, MA","Auto","Parked Vehicle","Snow"
3,18,2013," Hampshire St & Tremont St Cambridge, MA","Auto","Auto","Snow"
3,15,2013," Thingvalla Ave & Sullivan Rd Cambridge, MA","Auto","Parked Vehicle",""
3,15,2013,"140 HARVARD ST Cambridge, MA","Auto","Parked Vehicle",""
3,16,2013,"11 HAWTHORNE ST Cambridge, MA","Auto","Auto",""
3,16,2013,"123 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
3,16,2013,"240 Albany St Cambridge, MA","Auto","Auto",""
3,18,2013,"363 Walden St Cambridge, MA","Auto","Parked Vehicle","Snow"
3,18,2013,"8 ELIOT ST Cambridge, MA","Auto","Auto","Snow"
3,18,2013,"53 White St Cambridge, MA","Auto","Auto","Snow"
3,18,2013," FRESH POND PKY &  Cambridge, MA","Auto","Parked Vehicle","Snow"
3,18,2013," HURON AVE & RESERVOIR ST Cambridge, MA","Auto","Auto","Snow"
3,19,2013,"700 Technology Sq Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
3,20,2013," Alewife Brook Pky &  Cambridge, MA","Auto","Auto",""
3,20,2013,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
3,20,2013," Binney St & Second St Cambridge, MA","Auto","Auto",""
3,14,2013,"1130 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
3,20,2013,"152 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
3,21,2013," Rindge Ave & Clifton St Cambridge, MA","Auto","Bicycle","Snow"
3,21,2013,"1000 Cambridge St Cambridge, MA","Auto","Bicycle","Snow"
3,21,2013,"750 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle","Snow"
3,21,2013," Broadway &  Cambridge, MA","Auto","Parked Vehicle","Snow"
3,20,2013," HARVARD ST & Norfolk St Cambridge, MA","Auto","Pedestrian",""
2,18,2013,"55 Cambridge Pky Cambridge, MA","Auto","Auto",""
3,21,2013,"300 Third St Cambridge, MA","Auto","Auto","Snow"
3,22,2013," Harrington Ter &  Cambridge, MA","Auto","Parked Vehicle",""
3,22,2013," River St & Franklin St Cambridge, MA","Auto","Auto",""
3,24,2013," Cambridge St & SEVENTH ST Cambridge, MA","Auto","Auto",""
3,23,2013,"247 FRESH POND PKY Cambridge, MA","Auto","Parked Vehicle",""
3,21,2013,"168 Alewife Brook Pky Cambridge, MA","Auto","Fixed Object","Snow"
3,25,2013,"11 FROST ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,26,2013,"100 Cambridgeside Pl Cambridge, MA","Auto","Fixed Object","Snow"
3,26,2013," Sidney St & PACIFIC ST Cambridge, MA","Auto","Auto","Snow"
3,27,2013," MAIN ST & MEMORIAL DR Cambridge, MA","Auto","Auto",""
3,27,2013," Putnam Ave & KINNAIRD ST Cambridge, MA","Auto","Auto",""
3,27,2013," Webster Ave & Bristol St Cambridge, MA","Auto","Auto",""
3,28,2013," River St & Auburn St Cambridge, MA","Auto","Pedestrian","Rain"
3,28,2013,"748 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle","Rain"
3,26,2013," Cambridge St & Antrim St Cambridge, MA","Auto","Auto","Snow"
3,27,2013,"615 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
3,29,2013," Broadway & Windsor St Cambridge, MA","Auto","Auto","Rain"
3,29,2013," Cambridge St & Third St Cambridge, MA","Auto","Bicycle","Rain"
3,29,2013,"1000 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
3,29,2013," HURON AVE & FAYERWEATHER ST Cambridge, MA","Auto","Auto","Rain"
3,29,2013," Western Ave & Putnam Ave Cambridge, MA","Auto","Taxi","Rain"
3,30,2013,"199 Alewife Brook Pky Cambridge, MA","Auto","Pedestrian",""
3,30,2013," Rindge Ave & Haskell St Cambridge, MA","Auto","Pedestrian",""
4,1,2013,"572 Franklin St Cambridge, MA","Auto","Parked Vehicle","Rain"
4,1,2013,"820 SOMERVILLE AVE Cambridge, MA","Auto","Parked Vehicle","Rain"
4,2,2013,"1400 Massachusetts Ave Cambridge, MA","Taxi","Pedestrian","Snow"
4,2,2013," MAGAZINE ST & Chalk St Cambridge, MA","Auto","Pedestrian","Snow"
4,2,2013," Cambridge St & ROBERTS RD Cambridge, MA","Auto","Bicycle","Snow"
4,3,2013," MAIN ST & Windsor St Cambridge, MA","Auto","Auto",""
4,3,2013,"58 Jackson Cir Cambridge, MA","Auto","Fixed Object",""
3,28,2013," Sellers St & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
4,2,2013," GREEN ST & Putnam Ave Cambridge, MA","Auto","Auto","Snow"
4,3,2013," Third St & Gore St Cambridge, MA","Auto","Auto",""
4,3,2013," Broadway & PROSPECT ST Cambridge, MA","Auto","Auto",""
4,3,2013," Willow St & Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
4,4,2013,"78 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
4,4,2013,"89 Gore St Cambridge, MA","Auto","Parked Vehicle",""
4,3,2013,"343 Broadway Cambridge, MA","Auto","Parked Vehicle",""
4,1,2013,"364 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
4,4,2013," Norfolk St & Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
4,5,2013," Callender St & Magee St Cambridge, MA","Auto","Parked Vehicle",""
4,5,2013,"172 Putnam Ave Cambridge, MA","Bus (Other)","Auto",""
4,5,2013,"340 River St Cambridge, MA","Auto","Parked Vehicle",""
4,4,2013,"49 ROSELAND ST Cambridge, MA","Auto","Parked Vehicle",""
4,5,2013,"2595 Massachusetts Ave Cambridge, MA","Auto","Truck",""
4,4,2013,"301 Binney St Cambridge, MA","Auto","Parked Vehicle",""
4,4,2013," Sixth St & Bent St Cambridge, MA","Auto","Auto",""
4,5,2013," Church St & HARVARD SQ Cambridge, MA","Auto","Auto",""
4,5,2013," DAVIS ST & HARVARD ST Cambridge, MA","Auto","Parked Vehicle",""
4,6,2013," Third St & Monsignor OBrien Hwy Cambridge, MA","Auto","Auto",""
4,5,2013," HURON AVE & GARDEN ST Cambridge, MA","Auto","Pedestrian",""
4,5,2013,"89 FIRST ST Cambridge, MA","Auto","Auto",""
4,5,2013,"321 Broadway Cambridge, MA","Auto","Parked Vehicle",""
4,5,2013," Cambridge St & QUINCY ST Cambridge, MA","Auto","Auto",""
4,7,2013,"131 SHERMAN ST Cambridge, MA","Auto","Auto",""
4,7,2013," PEARL ST & William St Cambridge, MA","Auto","Parked Vehicle",""
4,6,2013," PROSPECT ST & Hampshire St Cambridge, MA","Auto","Pedestrian",""
4,7,2013," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Auto","Bicycle",""
4,8,2013,"79 JFK St Cambridge, MA","Auto","Auto",""
4,8,2013,"155 PROSPECT ST Cambridge, MA","Auto","Auto",""
4,8,2013," Bishop Allen Dr & Columbia St Cambridge, MA","Auto","Auto",""
4,9,2013,"344 Broadway Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
4,9,2013," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
4,9,2013,"40 Thorndike St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
4,10,2013,"243 Windsor St Cambridge, MA","Auto","Auto","Rain"
4,10,2013,"1575 Cambridge St Cambridge, MA","Auto","Auto","Rain"
4,11,2013," PROSPECT ST & Broadway Cambridge, MA","Auto","Taxi","Rain"
4,10,2013," Putnam Ave & MAGAZINE ST Cambridge, MA","Auto","Auto","Rain"
4,11,2013," Massachusetts Ave & Norfolk St Cambridge, MA","Auto","Pedestrian","Rain"
4,11,2013," PARK AVE & HIGH ST Cambridge, MA","Auto","Pedestrian","Rain"
4,11,2013,"1400 Massachusetts Ave Cambridge, MA","Truck","Pedestrian","Rain"
4,13,2013,"304 Vassar St Cambridge, MA","Auto","Auto","Rain"
4,13,2013," Concord Ave & MOULTON ST Cambridge, MA","Auto","Pedestrian","Rain"
4,12,2013," MOUNT AUBURN ST & Coolidge Hill Rd Cambridge, MA","Auto","Auto","Rain"
4,12,2013," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA","Auto","Pedestrian","Rain"
4,15,2013,"701 Concord Ave Cambridge, MA","Auto","Auto",""
4,14,2013,"1511 Massachusetts Ave Cambridge, MA","Auto","Fixed Object","Rain"
4,14,2013,"229 HARVARD ST Cambridge, MA","Auto","Bicycle","Rain"
4,13,2013," Massachusetts Ave & DUDLEY ST Cambridge, MA","Auto","Auto","Rain"
4,10,2013," Massachusetts Ave & GARDEN ST Cambridge, MA","Auto","Auto","Rain"
4,11,2013," Beech St & ORCHARD ST Cambridge, MA","Auto","Auto","Rain"
4,12,2013," Concord Ave & HURON AVE Cambridge, MA","Auto","Auto","Rain"
4,11,2013," Bond St & Concord Ave Cambridge, MA","Auto","Auto","Rain"
4,16,2013,"119 Windsor St Cambridge, MA","Auto","Fixed Object","Rain"
4,15,2013," Cambridge St & Hampshire St Cambridge, MA","Auto","Auto",""
4,16,2013," White St &  Cambridge, MA","Auto","Auto","Rain"
4,16,2013," Washington St & Windsor St Cambridge, MA","Auto","Auto","Rain"
4,13,2013,"2225 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
4,16,2013," Third St & SPRING ST Cambridge, MA","Auto","Auto","Rain"
4,16,2013,"160 Alewife Brook Pky Cambridge, MA","Auto","Auto","Rain"
4,10,2013,"11 Walden Square Rd Cambridge, MA","Auto","Auto","Rain"
