"id","Month","Day","Year","Location","Object_1","Object_2","Events"
23805,2,16,2010," Cambridge St & Columbia St Cambridge, MA","Auto","Auto","Fog-Rain-Snow"
23806,2,16,2010,"120 PROSPECT ST Cambridge, MA","Auto","Truck","Fog-Rain-Sn"
23806,2,16,2010,"120 PROSPECT ST Cambridge, MA","Auto","Truck","Fog-Rain-Snow"
23807,2,14,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Auto",""
23807,2,14,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Auto",""
23808,2,17,2010," Brattle St & Sparks St Cambridge, MA","Truck","Auto","Snow"
23808,2,17,2010," Brattle St & Sparks St Cambridge, MA","Truck","Auto","Snow"
23809,2,17,2010," MAIN ST & Osborn St Cambridge, MA","Auto","Pedestrian","Snow"
23809,2,17,2010," MAIN ST & Osborn St Cambridge, MA","Auto","Pedestrian","Snow"
23810,2,17,2010," FIRST ST & Binney St Cambridge, MA","Auto","Auto","Snow"
23810,2,17,2010," FIRST ST & Binney St Cambridge, MA","Auto","Auto","Snow"
23811,2,18,2010," Brattle St & Appian Way Cambridge, MA","Auto","Pedestrian",""
23811,2,18,2010," Brattle St & Appian Way Cambridge, MA","Auto","Pedestrian",""
23812,2,18,2010," DOUGLASS ST & Massachusetts Ave Cambridge, MA","Auto","Auto",""
23812,2,18,2010," DOUGLASS ST & Massachusetts Ave Cambridge, MA","Auto","Auto",""
23813,2,15,2010," Inman St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
23813,2,15,2010," Inman St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
23814,2,16,2010," MOUNT AUBURN ST &  Cambridge, MA","Auto","Fixed Object","Fog-Rain-Sn"
23814,2,16,2010," MOUNT AUBURN ST &  Cambridge, MA","Auto","Fixed Object","Fog-Rain-Snow"
23815,2,18,2010,"68 Brookline St Cambridge, MA","Auto","Auto",""
23815,2,18,2010,"68 Brookline St Cambridge, MA","Auto","Auto",""
23816,2,21,2010," Callender St & Magee St Cambridge, MA","Auto","Fixed Object",""
23816,2,21,2010," Callender St & Magee St Cambridge, MA","Auto","Fixed Object",""
23817,2,19,2010,"124 OXFORD ST Cambridge, MA","Auto","Fixed Object","Snow"
23817,2,19,2010,"124 OXFORD ST Cambridge, MA","Auto","Fixed Object","Snow"
23818,2,19,2010," HURON AVE & FAYERWEATHER ST Cambridge, MA","Auto","Auto","Snow"
23818,2,19,2010," HURON AVE & FAYERWEATHER ST Cambridge, MA","Auto","Auto","Snow"
23819,2,20,2010,"2002 Massachusetts Ave Cambridge, MA","Auto","Auto",""
23819,2,20,2010,"2002 Massachusetts Ave Cambridge, MA","Auto","Auto",""
23820,2,19,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Bicycle","Snow"
23820,2,19,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Bicycle","Snow"
23821,2,20,2010,"282 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
23821,2,20,2010,"282 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
23822,2,20,2010," Massachusetts Ave & DAY ST Cambridge, MA","Auto","Miscellaneous",""
23822,2,20,2010," Massachusetts Ave & DAY ST Cambridge, MA","Auto","Miscellaneous",""
23823,2,19,2010," Aberdeen Way & HURON AVE Cambridge, MA","Auto","Auto","Snow"
23823,2,19,2010," Aberdeen Way & HURON AVE Cambridge, MA","Auto","Auto","Snow"
23824,2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Miscellaneous",""
23824,2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Miscellaneous",""
23825,2,20,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
23825,2,20,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
23826,2,22,2010," Massachusetts Ave & Porter St Cambridge, MA","Auto","Fixed Object",""
23826,2,22,2010," Massachusetts Ave & Porter St Cambridge, MA","Auto","Fixed Object",""
23827,2,22,2010,"18 Beech St Cambridge, MA","Auto","Auto",""
23827,2,22,2010,"18 Beech St Cambridge, MA","Auto","Auto",""
23828,2,22,2010," PRESCOTT ST & HARVARD ST Cambridge, MA","Auto","Pedestrian",""
23828,2,22,2010," PRESCOTT ST & HARVARD ST Cambridge, MA","Auto","Pedestrian",""
23829,2,21,2010,"799 Concord Ave Cambridge, MA","Auto","Auto",""
23829,2,21,2010,"799 Concord Ave Cambridge, MA","Auto","Auto",""
23830,2,22,2010,"95 DUDLEY ST Cambridge, MA","Auto","Taxi",""
23830,2,22,2010,"95 DUDLEY ST Cambridge, MA","Auto","Taxi",""
23831,2,22,2010," Cambridge St & FIRST ST Cambridge, MA","Auto","Parked Vehicle",""
23831,2,22,2010," Cambridge St & FIRST ST Cambridge, MA","Auto","Parked Vehicle",""
23832,2,23,2010," Broadway & ELLERY ST Cambridge, MA","Auto","Auto","Rain"
23832,2,23,2010," Broadway & ELLERY ST Cambridge, MA","Auto","Auto","Rain"
23833,2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Parked Vehicle",""
23833,2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Parked Vehicle",""
23834,2,22,2010,"777 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
23834,2,22,2010,"777 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
23835,2,23,2010,"10 GARFIELD ST Cambridge, MA","Auto","Auto","Rain"
23835,2,23,2010,"10 GARFIELD ST Cambridge, MA","Auto","Auto","Rain"
23836,2,24,2010,"975 Massachusetts Ave Cambridge, MA","Truck","Parked Vehicle","Fog-Rain"
23836,2,24,2010,"975 Massachusetts Ave Cambridge, MA","Truck","Parked Vehicle","Fog-Rain"
23837,2,24,2010," Bigelow St & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23837,2,24,2010," Bigelow St & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23838,2,24,2010,"451 GREEN ST Cambridge, MA","Auto","Miscellaneous","Fog-Rain"
23838,2,24,2010,"451 GREEN ST Cambridge, MA","Auto","Miscellaneous","Fog-Rain"
23839,2,24,2010,"64 Mount Vernon St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23839,2,24,2010,"64 Mount Vernon St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23840,2,24,2010,"24 Newtowne Ct Cambridge, MA","Truck","Fixed Object","Fog-Rain"
23840,2,24,2010,"24 Newtowne Ct Cambridge, MA","Truck","Fixed Object","Fog-Rain"
23841,2,24,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object","Fog-Rain"
23841,2,24,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object","Fog-Rain"
23842,2,24,2010,"277 LAKEVIEW AVE Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23842,2,24,2010,"277 LAKEVIEW AVE Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23843,2,25,2010," Blake St &  Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23843,2,25,2010," Blake St &  Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
23844,2,25,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto","Fog-Rain"
23844,2,25,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto","Fog-Rain"
23845,2,26,2010," Massachusetts Ave &  Cambridge, MA","Auto","Auto","Rain-Snow"
23845,2,26,2010," Massachusetts Ave &  Cambridge, MA","Auto","Auto","Rain-Snow"
23846,2,26,2010," Cambridge St & SPRINGFIELD ST Cambridge, MA","Auto","Auto","Rain-Snow"
23846,2,26,2010," Cambridge St & SPRINGFIELD ST Cambridge, MA","Auto","Auto","Rain-Snow"
23847,2,26,2010," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto","Rain-Snow"
23847,2,26,2010," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto","Rain-Snow"
23848,2,26,2010,"534 Franklin St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23848,2,26,2010,"534 Franklin St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23849,2,26,2010," Binney St & Third St Cambridge, MA","Auto","Bicycle","Rain-Snow"
23849,2,26,2010," Binney St & Third St Cambridge, MA","Auto","Bicycle","Rain-Snow"
23850,2,26,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
23850,2,26,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
23851,2,26,2010,"116 Cherry St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23851,2,26,2010,"116 Cherry St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23852,2,27,2010,"119 FIRST ST Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23852,2,27,2010,"119 FIRST ST Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23853,2,27,2010,"125 Brattle St Cambridge, MA","Auto","Auto","Rain-Snow"
23853,2,27,2010,"125 Brattle St Cambridge, MA","Auto","Auto","Rain-Snow"
23854,2,27,2010,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23854,2,27,2010,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23855,2,28,2010," Massachusetts Ave & Upland Rd Cambridge, MA","Auto","Moped","Snow"
23855,2,28,2010," Massachusetts Ave & Upland Rd Cambridge, MA","Auto","Moped","Snow"
23856,2,28,2010," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Auto","Snow"
23856,2,28,2010," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Auto","Snow"
23857,3,1,2010," Binney St & Third St Cambridge, MA","Auto","Auto","Rain-Snow"
23857,3,1,2010," Binney St & Third St Cambridge, MA","Auto","Auto","Rain-Snow"
23858,3,1,2010," Sixth St & Bent St Cambridge, MA","Auto","Auto","Rain-Snow"
23858,3,1,2010," Sixth St & Bent St Cambridge, MA","Auto","Auto","Rain-Snow"
23859,2,27,2010," Third St & SPRING ST Cambridge, MA","Auto","Auto","Rain-Snow"
23859,2,27,2010," Third St & SPRING ST Cambridge, MA","Auto","Auto","Rain-Snow"
23860,3,1,2010," Upland Rd & Richdale Ave Cambridge, MA","Auto","Auto","Rain-Snow"
23860,3,1,2010," Upland Rd & Richdale Ave Cambridge, MA","Auto","Auto","Rain-Snow"
23861,3,1,2010,"AME AVE","Auto","Truck","Rain-Snow"
23861,3,1,2010,"AME AVE","Auto","Truck","Rain-Snow"
23862,2,27,2010," JFK St & Winthrop St Cambridge, MA","Auto","Bus (Other)","Rain-Snow"
23862,2,27,2010," JFK St & Winthrop St Cambridge, MA","Auto","Bus (Other)","Rain-Snow"
23863,3,2,2010," GARDEN ST &  Cambridge, MA","Auto","Parked Vehicle",""
23863,3,2,2010," GARDEN ST &  Cambridge, MA","Auto","Parked Vehicle",""
23864,2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
23864,2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
23865,3,2,2010," Cambridge St & QUINCY ST Cambridge, MA","Auto","Auto",""
23865,3,2,2010," Cambridge St & QUINCY ST Cambridge, MA","Auto","Auto",""
23866,3,1,2010," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Fixed Object","Rain-Snow"
23866,3,1,2010," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Fixed Object","Rain-Snow"
23867,3,1,2010," Mount Vernon St &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23867,3,1,2010," Mount Vernon St &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23868,3,3,2010," DAVIS ST &  Cambridge, MA","Auto","Fixed Object","Rain-Snow"
23868,3,3,2010," DAVIS ST &  Cambridge, MA","Auto","Fixed Object","Rain-Snow"
23869,3,3,2010,"187 Hampshire St Cambridge, MA","Auto","Bicycle","Rain-Snow"
23869,3,3,2010,"187 Hampshire St Cambridge, MA","Auto","Bicycle","Rain-Snow"
23870,3,3,2010," Western Ave & GREEN ST Cambridge, MA","Auto","Pedestrian","Rain-Snow"
23870,3,3,2010," Western Ave & GREEN ST Cambridge, MA","Auto","Pedestrian","Rain-Snow"
23871,3,3,2010," Brattle St & JFK St Cambridge, MA","MBTA Bus","Bicycle","Rain-Snow"
23871,3,3,2010," Brattle St & JFK St Cambridge, MA","MBTA Bus","Bicycle","Rain-Snow"
23872,3,3,2010," PLEASANT ST &  Cambridge, MA","Auto","Pedestrian","Rain-Snow"
23872,3,3,2010," PLEASANT ST &  Cambridge, MA","Auto","Pedestrian","Rain-Snow"
23873,3,4,2010,"2 GARDEN ST Cambridge, MA","Truck","Parked Vehicle","Rain-Snow"
23873,3,4,2010,"2 GARDEN ST Cambridge, MA","Truck","Parked Vehicle","Rain-Snow"
23874,3,4,2010,"1310 Cambridge St Cambridge, MA","Auto","Bicycle","Rain-Snow"
23874,3,4,2010,"1310 Cambridge St Cambridge, MA","Auto","Bicycle","Rain-Snow"
23875,3,5,2010," Galileo Galilei Way & Broadway Cambridge, MA","Auto","Fixed Object","Snow"
23875,3,5,2010," Galileo Galilei Way & Broadway Cambridge, MA","Auto","Fixed Object","Snow"
23876,3,3,2010," Vassal Ln &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23876,3,3,2010," Vassal Ln &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
23877,3,3,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto","Rain-Snow"
23877,3,3,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto","Rain-Snow"
23878,3,4,2010,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain-Snow"
23878,3,4,2010,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain-Snow"
23879,3,5,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Snow"
23879,3,5,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Snow"
23880,3,4,2010,"Webster Ave","Auto","Pedestrian","Rain-Snow"
23880,3,4,2010,"Webster Ave","Auto","Pedestrian","Rain-Snow"
23881,3,5,2010," Massachusetts Ave & Windsor St Cambridge, MA","Moped","Auto","Snow"
23881,3,5,2010," Massachusetts Ave & Windsor St Cambridge, MA","Moped","Auto","Snow"
23882,3,5,2010," Webster Ave & ELM ST Cambridge, MA","Auto","Auto","Snow"
23882,3,5,2010," Webster Ave & ELM ST Cambridge, MA","Auto","Auto","Snow"
23883,3,5,2010,"567 Massachusetts Ave Cambridge, MA","Taxi","MBTA Bus","Snow"
23883,3,5,2010,"567 Massachusetts Ave Cambridge, MA","Taxi","MBTA Bus","Snow"
23884,3,5,2010," Massachusetts Ave & Cedar St Cambridge, MA","Auto","Auto","Snow"
23884,3,5,2010," Massachusetts Ave & Cedar St Cambridge, MA","Auto","Auto","Snow"
23885,3,6,2010,"2498 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
23885,3,6,2010,"2498 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
23886,3,6,2010,"1010 Massachusetts Ave Cambridge, MA","Auto","Auto",""
23886,3,6,2010,"1010 Massachusetts Ave Cambridge, MA","Auto","Auto",""
23887,3,6,2010,"1105 Massachusetts Ave Cambridge, MA","Taxi","Auto",""
23887,3,6,2010,"1105 Massachusetts Ave Cambridge, MA","Taxi","Auto",""
23888,3,6,2010,"10 Chestnut St Cambridge, MA","Auto","Parked Vehicle",""
23888,3,6,2010,"10 Chestnut St Cambridge, MA","Auto","Parked Vehicle",""
23889,3,7,2010," Berkshire St &  Cambridge, MA","Auto","Parked Vehicle",""
23889,3,7,2010," Berkshire St &  Cambridge, MA","Auto","Parked Vehicle",""
23890,3,7,2010,"91 Sidney St Cambridge, MA","Taxi","Pedestrian",""
23890,3,7,2010,"91 Sidney St Cambridge, MA","Taxi","Pedestrian",""
23891,3,4,2010,"55 Broadway Cambridge, MA","Auto","Auto","Rain-Snow"
23891,3,4,2010,"55 Broadway Cambridge, MA","Auto","Auto","Rain-Snow"
23892,3,8,2010," Broadway & PROSPECT ST Cambridge, MA","Auto","Pedestrian",""
23892,3,8,2010," Broadway & PROSPECT ST Cambridge, MA","Auto","Pedestrian",""
23893,3,8,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Bicycle",""
23893,3,8,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Bicycle",""
23894,2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
23894,2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
23895,3,9,2010,"195 Hampshire St Cambridge, MA","Auto","Auto",""
23895,3,9,2010,"195 Hampshire St Cambridge, MA","Auto","Auto",""
23896,3,9,2010,"725 Concord Ave Cambridge, MA","Auto","Auto",""
23896,3,9,2010,"725 Concord Ave Cambridge, MA","Auto","Auto",""
23897,3,10,2010,"842 Massachusetts Ave Cambridge, MA","Motorcycle","Auto",""
23897,3,10,2010,"842 Massachusetts Ave Cambridge, MA","Motorcycle","Auto",""
23898,3,10,2010,"625 Concord Ave Cambridge, MA","Auto","Auto",""
23898,3,10,2010,"625 Concord Ave Cambridge, MA","Auto","Auto",""
23899,3,10,2010," Vassar St & MAIN ST Cambridge, MA","Truck","Auto",""
23899,3,10,2010," Vassar St & MAIN ST Cambridge, MA","Truck","Auto",""
23900,3,11,2010,"197 Vassal Ln Cambridge, MA","Auto","Parked Vehicle","Rain"
23900,3,11,2010,"197 Vassal Ln Cambridge, MA","Auto","Parked Vehicle","Rain"
23901,3,11,2010,"1819 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
23901,3,11,2010,"1819 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
23902,3,10,2010,"2383 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
23902,3,10,2010,"2383 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
23903,3,14,2010,"","Auto","Parked Vehicle","Rain"
23903,3,14,2010,"","Auto","Parked Vehicle","Rain"
23904,3,12,2010,"5 Chauncy St Cambridge, MA","Auto","Pedestrian",""
23904,3,12,2010,"5 Chauncy St Cambridge, MA","Auto","Pedestrian",""
23905,3,13,2010," Massachusetts Ave & Albany St Cambridge, MA","Bus (Other)","Pedestrian","Rain"
23905,3,13,2010," Massachusetts Ave & Albany St Cambridge, MA","Bus (Other)","Pedestrian","Rain"
23906,3,14,2010," Cambridge St & Third St Cambridge, MA","Auto","Auto","Rain"
23906,3,14,2010," Cambridge St & Third St Cambridge, MA","Auto","Auto","Rain"
23907,3,14,2010," Bishop Allen Dr & PROSPECT ST Cambridge, MA","Auto","Pedestrian","Rain"
23907,3,14,2010," Bishop Allen Dr & PROSPECT ST Cambridge, MA","Auto","Pedestrian","Rain"
23908,3,4,2010," Windsor St & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
23908,3,4,2010," Windsor St & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
23909,3,11,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Auto","Rain"
23909,3,11,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Auto","Rain"
23910,3,15,2010," Franklin St & PEARL ST Cambridge, MA","Auto","Auto","Rain"
23910,3,15,2010," Franklin St & PEARL ST Cambridge, MA","Auto","Auto","Rain"
23911,3,15,2010," Cardinal Medeiros Ave & Binney St Cambridge, MA","School Bus","Pedestrian","Rain"
23911,3,15,2010," Cardinal Medeiros Ave & Binney St Cambridge, MA","School Bus","Pedestrian","Rain"
23912,3,15,2010," Willard St & MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain"
23912,3,15,2010," Willard St & MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain"
23913,3,15,2010,"66 SPRING ST Cambridge, MA","Auto","Parked Vehicle","Rain"
23913,3,15,2010,"66 SPRING ST Cambridge, MA","Auto","Parked Vehicle","Rain"
23914,3,15,2010," SURREY ST & Putnam Ave Cambridge, MA","Auto","Auto","Rain"
23914,3,15,2010," SURREY ST & Putnam Ave Cambridge, MA","Auto","Auto","Rain"
23915,3,15,2010,"ONE Broadway Cambridge, MA","Moped","","Rain"
23915,3,15,2010,"ONE Broadway Cambridge, MA","Moped","","Rain"
23916,3,13,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
23916,3,13,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
23917,3,16,2010,"1 Hampshire St Cambridge, MA","Auto","Bicycle",""
23917,3,16,2010,"1 Hampshire St Cambridge, MA","Auto","Bicycle",""
23918,3,16,2010," Cambridge St & Windsor St Cambridge, MA","Auto","Auto",""
23918,3,16,2010," Cambridge St & Windsor St Cambridge, MA","Auto","Auto",""
23919,3,15,2010,"75 GARFIELD ST Cambridge, MA","Auto","Parked Vehicle","Rain"
23919,3,15,2010,"75 GARFIELD ST Cambridge, MA","Auto","Parked Vehicle","Rain"
23920,3,14,2010," MOUNT AUBURN ST & JFK St Cambridge, MA","Auto","Pedestrian","Rain"
23920,3,14,2010," MOUNT AUBURN ST & JFK St Cambridge, MA","Auto","Pedestrian","Rain"
23921,3,15,2010,"20 MOONEY ST Cambridge, MA","Auto","Auto","Rain"
23921,3,15,2010,"20 MOONEY ST Cambridge, MA","Auto","Auto","Rain"
23922,3,16,2010,"238 Columbia St Cambridge, MA","Auto","Parked Vehicle",""
23922,3,16,2010,"238 Columbia St Cambridge, MA","Auto","Parked Vehicle",""
23923,3,17,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object",""
23923,3,17,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object",""
23924,3,17,2010," New St &  Cambridge, MA","Auto","Fixed Object",""
23924,3,17,2010," New St &  Cambridge, MA","Auto","Fixed Object",""
23925,3,18,2010,"49 ROSELAND ST Cambridge, MA","Auto","Auto",""
23925,3,18,2010,"49 ROSELAND ST Cambridge, MA","Auto","Auto",""
23926,3,6,2010," Alewife Brook Pky &  Cambridge, MA","Auto","Auto",""
23926,3,6,2010," Alewife Brook Pky &  Cambridge, MA","Auto","Auto",""
23927,3,5,2010,"125 Sixth St Cambridge, MA","Auto","Fixed Object","Snow"
23927,3,5,2010,"125 Sixth St Cambridge, MA","Auto","Fixed Object","Snow"
23928,1,30,2010,"26 Alpine St Cambridge, MA","Auto","Parked Vehicle",""
23928,1,30,2010,"26 Alpine St Cambridge, MA","Auto","Parked Vehicle",""
23929,3,17,2010,"307 Cardinal Medeiros Ave Cambridge, MA","Auto","Auto",""
23929,3,17,2010,"307 Cardinal Medeiros Ave Cambridge, MA","Auto","Auto",""
23930,3,18,2010," Hampshire St & Tremont St Cambridge, MA","Auto","Auto",""
23930,3,18,2010," Hampshire St & Tremont St Cambridge, MA","Auto","Auto",""
23931,3,18,2010,"301 Binney St Cambridge, MA","Auto","Parked Vehicle",""
23931,3,18,2010,"301 Binney St Cambridge, MA","Auto","Parked Vehicle",""
23932,3,18,2010,"651 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
23932,3,18,2010,"651 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
23933,3,19,2010,"7 Athens St Cambridge, MA","Auto","Parked Vehicle",""
23933,3,19,2010,"7 Athens St Cambridge, MA","Auto","Parked Vehicle",""
23934,3,19,2010," JFK St & Brattle St Cambridge, MA","Auto","Pedestrian",""
23934,3,19,2010," JFK St & Brattle St Cambridge, MA","Auto","Pedestrian",""
23935,3,19,2010," Concord Ave & Alewife Brook Pky Cambridge, MA","Auto","Auto",""
23935,3,19,2010," Concord Ave & Alewife Brook Pky Cambridge, MA","Auto","Auto",""
23936,3,19,2010,"10 Warren St Cambridge, MA","Auto","Parked Vehicle",""
23936,3,19,2010,"10 Warren St Cambridge, MA","Auto","Parked Vehicle",""
23937,3,20,2010," Cambridge St & Columbia St Cambridge, MA","Auto","Auto",""
23937,3,20,2010," Cambridge St & Columbia St Cambridge, MA","Auto","Auto",""
23938,3,20,2010," Bishop Allen Dr & Columbia St Cambridge, MA","Auto","Parked Vehicle",""
23938,3,20,2010," Bishop Allen Dr & Columbia St Cambridge, MA","Auto","Parked Vehicle",""
23939,3,20,2010,"312 Evereteze Way Cambridge, MA","Auto","Auto",""
23939,3,20,2010,"312 Evereteze Way Cambridge, MA","Auto","Auto",""
23940,3,21,2010,"340 River St Cambridge, MA","Auto","Auto",""
23940,3,21,2010,"340 River St Cambridge, MA","Auto","Auto",""
23941,3,11,2010,"20 Callender St Cambridge, MA","Auto","Parked Vehicle","Rain"
23941,3,11,2010,"20 Callender St Cambridge, MA","Auto","Parked Vehicle","Rain"
23942,3,18,2010," Cedar St & Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
23942,3,18,2010," Cedar St & Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
23943,3,20,2010,"304 Walden St Cambridge, MA","Auto","Auto",""
